label,text
ham,"Hi!

Is there a command to insert the signature using a combination of keys and not 
to have sent the mail to insert it then?

Regards,
Ulises




_______________________________________________
Exmh-users mailing list
Exmh-users@redhat.com
https://listman.redhat.com/mailman/listinfo/exmh-users"
ham,"> From:  Robert Elz <kre@munnari.OZ.AU>
> Date:  Wed, 21 Aug 2002 15:01:07 +0700
>
> I kind of doubt that any pre built-in sequence name is going to be
> very general.   Even ""unseen"" can be changed (fortunately that one
> is easy to find in the MH profile - though whether exmh does that,
> os just uses ""unseen"" I haven't bothered to find out).

Until this patch, exmh was full of hardcoded references to unseen.  One of the 
things I did was to change these to look in the already available global 
variable with the value in it (which other parts of the code did use).

Anyway, I've just fixed the performance problem with repeatedly reading the 
sequences files.  I'll patch it in after I've run it for a while.

Chris

-- 
Chris Garrigues                 http://www.DeepEddy.Com/~cwg/
virCIO                          http://www.virCIO.Com
716 Congress, Suite 200
Austin, TX  78701		+1 512 374 0500

  World War III:  The Wrong-Doers Vs. the Evil-Doers."
ham,"Cheers Padraig.

Exactly what I needed.

I knew I liked linux !!!

Cheers,
Declan


On Wed, Aug 21, 2002 at 12:30:12PM +0100, Padraig Brady mentioned:
> 
> man join

-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie"
ham,"Hi all, I posted the below question to this list so I thought I'd update you
all. Thanks for your suggestions.

Well, I'd decided to bite the bullet and spend big on a new case and CPU
fan.

I bought a lian-li aluminum case. It was expensive as cases go (stg£133.86)
but I decided, it's a good basis to build any future PC on.
It has 4 x 51/4"" drive bays and 6 x 3½"" drive bays so I should be ok for
future upgrades etc. I have to say it was worth it. Its a pleasure to work
on. It has a slide out tray to mount the Mother Board on, both sides come
off, the drive bays come out...all without using a screwdriver (thumb
screws). Even the edges inside the case are smooth so no banging your hands
off shape edges etc. There are 4 fans inside the case, which can be set to 3
different speeds. There are 4 usb ports on the front of the box too. The box
is big and has loads of room inside.
Oh... and it looks very cool :-)

However there are 2 things to look out for. On the Maplins website it says

* Up to three 80mm case fans can be fitted!
* ATX Power supply sold separately

In fact the case came with 4 fans and a power supply, which is great but I
ordered 2 fans and a power supply separately.
Also the case was a slightly different model to one advertised, as I got the
USB model. It does say (Product may vary in design and specification from
that show) but I missed that :-)

I also bought a Flower Cooler Kit which is completely silent. Very nice.
(thanks Mike)

So now I can code-in-peace...

Justin


> -----Original Message-----
> From: ilug-admin@linux.ie [mailto:ilug-admin@linux.ie]On Behalf Of
> Justin MacCarthy
> Sent: Monday, August 12, 2002 12:56 PM
> To: Ilug@Linux.Ie
> Subject: [ILUG] PC Cases
>
>
> Hi all, I have a Linux box at home that makes a god awful amount of noise.
> Its a Athlon XP 1900+  with a  CoolerMaster fan.  Are they particularly
> noisy? I think its  the case/psu fan. It was a pretty cheap case. So what
> I'm looking for a quieter case/fan/power supply. I know you can get really
> quiet cases if you want to spend, but I'm looking for something in the
> middle ground, available in Dublin.
>
> Anyone recommend anything ? Thanks
>
> Justin
>
>
> --
> Irish Linux Users' Group: ilug@linux.ie
> http://www.linux.ie/mailman/listinfo/ilug for (un)subscription
> information.
> List maintainer: listmaster@linux.ie
>
>
>


-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie"
ham,"On Wed, 21 Aug 2002 12:42:17 BST, Kiall Mac Innes said:
>Hi i have a phillips head skrew thats holding a circut board together i need
>to take it out ASAP and nothing will work, the threads on the skrew are
>almost completly gone, its is a very small skrew that i have to use a
>percision skrewdriver set to remove the skrews any help would be
>appreaciated...

Get a very, *very* small set of drill bits.  Start drilling right
through the center of the head, at a slow speed so you don't pop
off and through the board!  Once you have a bit of an indent in,
increase the speed a little bit.

If you've made a deepish indent, and the head doesn't pop off, use
the next largest drill bit you have.  Repeat until happy.

Eventually the head should just pop off, allowing you to lift the
board off over the shaft of the screw... then ye can take out the
rest fairly easily with a pliers or whatnot.

-- 
	Niall

-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie"
ham,"Hi all, I posted the below question to this list so I thought I'd update you
all. Thanks for your suggestions.

Well, I'd decided to bite the bullet and spend big on a new case and CPU
fan.

I bought a lian-li aluminum case. It was expensive as cases go (stg£133.86)
but I decided, it's a good basis to build any future PC on.
It has 4 x 51/4"" drive bays and 6 x 3½"" drive bays so I should be ok for
future upgrades etc. I have to say it was worth it. Its a pleasure to work
on. It has a slide out tray to mount the Mother Board on, both sides come
off, the drive bays come out...all without using a screwdriver (thumb
screws). Even the edges inside the case are smooth so no banging your hands
off shape edges etc. There are 4 fans inside the case, which can be set to 3
different speeds. There are 4 usb ports on the front of the box too. The box
is big and has loads of room inside.
Oh... and it looks very cool :-)

However there are 2 things to look out for. On the Maplins website it says

* Up to three 80mm case fans can be fitted!
* ATX Power supply sold separately

In fact the case came with 4 fans and a power supply, which is great but I
ordered 2 fans and a power supply separately.
Also the case was a slightly different model to one advertised, as I got the
USB model. It does say (Product may vary in design and specification from
that show) but I missed that :-)

I also bought a Flower Cooler Kit which is completely silent. Very nice.
(thanks Mike)

So now I can code-in-peace...

Justin


> -----Original Message-----
> From: ilug-admin@linux.ie [mailto:ilug-admin@linux.ie]On Behalf Of
> Justin MacCarthy
> Sent: Monday, August 12, 2002 12:56 PM
> To: Ilug@Linux.Ie
> Subject: [ILUG] PC Cases
>
>
> Hi all, I have a Linux box at home that makes a god awful amount of noise.
> Its a Athlon XP 1900+  with a  CoolerMaster fan.  Are they particularly
> noisy? I think its  the case/psu fan. It was a pretty cheap case. So what
> I'm looking for a quieter case/fan/power supply. I know you can get really
> quiet cases if you want to spend, but I'm looking for something in the
> middle ground, available in Dublin.
>
> Anyone recommend anything ? Thanks
>
> Justin
>
>
> --
> Irish Linux Users' Group: ilug@linux.ie
> http://www.linux.ie/mailman/listinfo/ilug for (un)subscription
> information.
> List maintainer: listmaster@linux.ie
>
>
>


-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie"
ham,"Dublin said:
> If you copy the files from your disk to the c: partition and mark it as
> active it should work ...

Yeah, I figured that, but it doesn't seem to ... well, if that's the case
I'll give it another go tonight, maybe come back with some error messages.

Just to clarify for those who didn't understand me initially - I have a
floppy drive installed, but it doesn't physically work. There's nowhere
handy to pick one up where I am, and I don't fancy waiting a few days for
one to arrive from Peats.

Thanks for the answers,
Ciaran.


>
> You especially need io.sys, command.com and msdos.sys
>
> your cd driver .sys and read the autoexec.bat and config.sys files for
> hints on what you did with your boot floppy <g>
>
> P
>
> On Wed, 2002-08-21 at 14:07, Ciaran Johnston wrote:
>> Hi folks,
>> The situation is this: at home, I have a PC with 2 10Gig HDDs, and no
>> (working) floppy drive. I have been running Linux solely for the last
>> year, but recently got the urge to, among other things, play some of
>> my Windoze games. I normally install the windows partition using a
>> boot floppy which I have conveniently zipped up, but I haven't any way
>> of writing or reading a floppy.
>> So, how do I go about:
>> 1. formatting a C: drive with system files (normally I would use
>> format /s c: from the floppy).
>> 2. Installing the CDROM drivers (my bootdisk (I wrote it many years
>> ago) does this normally).
>> 3. Booting from the partition?
>>
>> I wiped all my linux partitions from the first drive and created
>> partitions for Windows (HDA1) Slackware and RedHat. I used cfdisk for
>> this. I made the first drive (hda) bootable. I then installed the
>> windows partition in LILO and reran lilo (installed in MBR). I copied
>> the contents of boot.zip to my new windows partition and tried to boot
>> it - all I get is a garbled line of squiggles.
>>
>> Anyone any ideas? I can't think of anywhere in Athlone to get a new
>> floppy drive this evening...
>>
>> Thanks,
>> Ciaran.
>>
>>
>>
>> --
>> Irish Linux Users' Group: ilug@linux.ie
>> http://www.linux.ie/mailman/listinfo/ilug for (un)subscription
>> information. List maintainer: listmaster@linux.ie




-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie"
ham,"This is a bit of a messy solution but might be useful -

If you have an internal zip drive (not sure about external) and
you bios supports using a zip as floppy drive, you could 
use a bootable zip disk with all the relevant dos utils.

G.
___________________________
 Graham Smith,
 Network Administrator,
 Department of Computing,
 Institute of Technology,
 Tallaght, Dublin 24
 Phone: + 353 (01) 4042840

-----Original Message-----
From: Ciaran Johnston [mailto:cj@nologic.org]
Sent: 21 August 2002 16:22
To: ilug@linux.ie
Subject: Re: [ILUG] Formatting a windows partition from Linux



-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie"
ham,"Hmm.

Make sure you formatted the partition with fat 16 and have made the
partition /dev/hda1 a size such that dos won't have a problem recognising
it!


-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie"
ham,">Sorry for the OT. Just wondering if anybody knows of a similar type mailing
>list specifically dealing with MacOSX?  (which, FYI is a version of BSD)

>Slán,

>Tim

Hi Tim,
It isn't a ""version"" of anything except NeXTSTEP, with a Mac hackjob.
It has a bastardised, but functional BSD -layer- which sit's atop Mach and
uses case insensitive HFS+ but it isn't really a BSD.

(Here's a neat trick, touch ""Makefile"" and ""makefile"", notice the lack of
error message but the absence of ""makefile"", and don't bother formatting for
UFS. The Apple UFS implementation performs like a dog, was frozen in 97,
implemented badly and has not been updated since. HFS+ get's tweaked every
now and then, but enough screaming has them looking at shoving UFS2 in there
somewhere down the road. )

Then there's the holdover NeXT inherent weirdness, such as multiple versions
of common Unix files, but none of them do anything, and all changes you
would usually append to them have to go through NetInfo Manager.

All in all, I find it to be a functional, if not overly quirky desktop
environment.

As for your initial question,
http://www.omnigroup.com/developer/mailinglists/

Regards,
Mark.




-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie"
ham,"Conor Wynne wrote:

>Dunno Tim, but I'm seriously considering buying one just for osx. But I'm
>gonna wait till they are providing the latest release first.

Every new Mac comes with an upgrade 10.2 CD as of last week.
So if you bought one on the 12th, you'd be running 10.2 before the release
this Friday night.

>Unless someone is selling some pomme kit for cheapish/swap?

Good luck with that, even Mac geeks have a longer upgrade cycle than the
average PC user, but you'd never know...

M.




-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie"
ham,"How many Redhat admins out there use the redhat kickstart?
If you don't use it, how do you install redhat on all your 
workstations, do you do it by hand, with the cds?

As we are looking at using Linux at work, I'm looking
into setting up the kickstart. There doesn't seem to
be a lot of documentation around about it.

Does anybody know if it would be possible to do the following:
Get the machine to boot using DHCP and read it's kickstart
config file from teh DHCP server and in this config file
have the machine configured to use a static IP, so that when
the machine is rebooted it will come up with it's new IP.

Also, There was no driver on the redhat network install flopopy
for the network card in the machine I'm installing. This required
me to uncompress the floppy image, loop mount it, add in the module
for the network card and compress it all up again. I'm not going
to be able to do this every time we get a new machine, I was
wondering if instead of having a boot floppy, you could use a boot
cdrom, but just for the purpose of having all the network card
modules on the cdrom. I'd still want it to get the packages from
an NFS server on the network.

Any help with this would be greatly appreciated,
cheers,
deccy.

-- 
---------------------------------------
Declan Houlihan
deccy@csn.ul.ie
http://deccy.csn.ul.ie/
---------------------------------------

-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie"
ham,"On Tue, 2002-08-20 at 12:10, John P. Looney wrote:
>  Hmm. Yeah, mutt sorta calls the sendmail program directly. But I thought
> it would be very crap if the auth details (username, password) had to be
> hardcoded into the sendmail.cf (and damned if I can work out how to do
> that anyway).

Postfix provides a binary called /usr/sbin/sendmail that does the right
thing. Which, presumably involves sticking your outgoing going message
in the right queue. Then you need your postfix SMTP client to
authenticate with your postfix SMTP server. Are you using SASL? If so,
I remember seeing documentation on how to configure the postfix SMTP
client to authenticate.

Nick


-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie"
ham,"On Wed, Aug 21, 2002 at 02:52:11PM +0800, al@mpsc.ph wrote:
> Could you please help me how to set up a dial-on-demand, what are the
> packages needed,
> and other requirements to get on.
depends on what you are using to dial. for debian put ""demand"" in
/etc/ppp/peers/<provider>. use ""idle 600"" to set the timeout to 10
minutes(600 secs). im not sure where exactly to put it for other
distros. whereever pppd gets it options from.

regards
-- 
Ivan Kelly

ivan@ivankelly.net

-----BEGIN GEEK CODE BLOCK-----
Version: 3.12
GCS d- s+: a--- C++ UL++++ P+++ L+++ E--- W++ N+ o-- K- w--- 
O-- M-- V-- PS+++ PE- Y+ PGP++ t+ 5 X++ R tv+ b+ DI+ D++ 
G e h! r-- y+ 
------END GEEK CODE BLOCK------

-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie"
ham,"Check out this. Its for compaq kit, but a pc's a pc ;--)

http://www.geocities.com/rlcomp_1999/procedures/kickstart-rh70.html

There are other articles too.

Hope that helps,

CW
----------------
How many Redhat admins out there use the redhat kickstart?
If you don't use it, how do you install redhat on all your 
workstations, do you do it by hand, with the cds?

As we are looking at using Linux at work, I'm looking
into setting up the kickstart. There doesn't seem to
be a lot of documentation around about it.

Does anybody know if it would be possible to do the following:
Get the machine to boot using DHCP and read it's kickstart
config file from teh DHCP server and in this config file
have the machine configured to use a static IP, so that when
the machine is rebooted it will come up with it's new IP.

Also, There was no driver on the redhat network install flopopy
for the network card in the machine I'm installing. This required
me to uncompress the floppy image, loop mount it, add in the module
for the network card and compress it all up again. I'm not going
to be able to do this every time we get a new machine, I was
wondering if instead of having a boot floppy, you could use a boot
cdrom, but just for the purpose of having all the network card
modules on the cdrom. I'd still want it to get the packages from
an NFS server on the network.

Any help with this would be greatly appreciated,
cheers,
deccy.

-- 
---------------------------------------
Declan Houlihan
deccy@csn.ul.ie
http://deccy.csn.ul.ie/
---------------------------------------

-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie"
ham,"Lacking in a  _____
	     / ___ \
	    / /   \_\
	  _| |__
	 |_   __| 
	  _| |__
	 |_   __|
	   | |     __
	    \ \___/ /
	     \_____/  symbol on stupid solaris, I decided to fall back on good
ole' slang (and being in Limerick, used the local).  Besides, the quid is
no more :(

But floppy discs are still quite cheep, aren't they?

Paul, way to busy to be doing this.

Sure wasn't it Niall Brady <bradyn@maths.tcd.ie> 
sometime around Wed, 21 Aug 2002 16:01:39 +0100 said:

> On Wed, 21 Aug 2002 15:47:32 BST, Paul Askins said:
> >
> >Option 2, buy a floppy drive, they're only about 15 or 20 yoyos.
> 							   ^^^^^
>   ___  _   _ ___ ____  
>  / _ \| | | |_ _|  _ \ 
> | | | | | | || || | | |
> | |_| | |_| || || |_| |
>  \__\_\\___/|___|____/ 
> 
> [or at worst, squid :-)]
>                        
> -- 
> 	Niall
>

-- 
Paul Askins <:)
Email:  Paul Askins <paul.askins@adbvdesign.analog.com>

The truth of a proposition has nothing to do with its credibility.  And
vice versa.

-- 
Irish Linux Users' Group Social Events: social@linux.ie
http://www.linux.ie/mailman/listinfo/social for (un)subscription information.
List maintainer: listmaster@linux.ie"
ham,"On Fri 19 Jul 2002 12:41, Wynne, Conor wrote:

> As long as it looks like the cat type Pokemon called ""Persian"" [It just
> looks like a siamese]

You're going to get Significant Frowns from your average cat breeder
if you say you want a cat who looks like a Pokémon.

Why is that Pokémon called ""Persian"", anyway - it looks nothing like a
Persian cat?  It does look like a Siamese or (more likely)
Abyssinian.  If you want one of these breeds, I hope you're prepared
to part with €BIGNUM; they're not cheap.

There aren't a lot of ""quality"" cat breeders in Ireland, and they tend
not to have many kittens for sale, so I don't know how feasible it is
to get a Siamese or Abyssinian in a hurry.  ""Not very"", is my best
guess.

> I see the Burmese are nice but I like the pointy ears of the
> Siamese.

Siamese *in general* aren't the friendliest of cats; they tend to be
slightly overbred and you end up with hissing maniacs as a result.
Abys tend to be nicer, and Burmese nicer still.  You can be lucky with
individual cats, though.

         Colm

-- 
Colm Buckley | colm@tuatha.org | +353 87 2469146 | www.colm.buckley.name
Santaclaustrophobia: Fear of crowded holiday shopping.


-- 
Irish Linux Users' Group Social Events: social@linux.ie
http://www.linux.ie/mailman/listinfo/social for (un)subscription information.
List maintainer: listmaster@linux.ie"
ham,"Thanks Colm,

-----------
>You're going to get Significant Frowns from your average cat breeder
>if you say you want a cat who looks like a Pokémon.
-----------

;-) Yep I know, but wee Daisy really loves Pokemon but she loves ""persians""
equally, actually any cat really, its really me that wants the pokemon style
cat ;)

-----------------
>Why is that Pokémon called ""Persian"", anyway - it looks nothing like a
>Persian cat?  It does look like a Siamese or (more likely)
>Abyssinian.  If you want one of these breeds, I hope you're prepared
>to part with €BIGNUM; they're not cheap.

---------
Yep 450 yoyo's for a wee one, thats a lot of fish food. And I might not even
get one in the Republic. An Abssynian you say looks like the pokemon
Persian? That would qualify nicely.

Thanks for the advice ladies, I now have TWO options. At least I still have
till Haloween before Daisy turns 5. D-Day. 

Regards
CW

-- 
Irish Linux Users' Group Social Events: social@linux.ie
http://www.linux.ie/mailman/listinfo/social for (un)subscription information.
List maintainer: listmaster@linux.ie"
